REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects,id
305,Arabica,South America,Colombia,2014.0,01/24/15,Other,Green,Washed / Wet,7.67,7.42,7.42,7.42,8.0,8.33,10.0,10.0,10.0,0.0,0,0,3,COL
306,Arabica,South America,Colombia,2013.0,11/22/14,Caturra,Blue-Green,Washed / Wet,7.58,7.67,7.75,7.67,7.67,7.67,10.0,10.0,10.0,0.0,0,0,1,COL
307,Arabica,South America,Colombia,2013.0,08/27/14,Caturra,Green,Washed / Wet,7.75,7.67,7.75,7.58,7.42,8.0,10.0,10.0,10.0,0.11,0,0,3,COL
308,Arabica,North America,United States,2013.0,05/02/14,Hawaiian Kona,Bluish-Green,Natural / Dry,7.25,7.42,7.67,7.58,7.83,8.25,10.0,10.0,10.0,0.0,0,0,0,USA
309,Arabica,North America,Mexico,2012.0,09/27/13,Caturra,,Natural / Dry,7.83,7.58,7.58,7.5,7.75,7.67,10.0,10.0,10.0,0.13,0,5,5,MEX
310,Arabica,North America,Guatemala,2012.0,05/24/13,Caturra,Bluish-Green,Washed / Wet,7.67,7.58,7.58,7.67,7.75,7.75,10.0,10.0,10.0,0.11,0,0,1,GTM
311,Arabica,South America,Colombia,2011.0,04/19/12,,,,7.83,7.83,7.58,7.33,7.42,7.67,10.0,10.0,10.0,0.1,0,0,1,COL
312,Arabica,South America,Colombia,2010.0,02/09/12,,,,7.75,7.67,7.25,7.25,7.58,8.5,10.0,10.0,10.0,0.06,0,0,1,COL
313,Arabica,North America,United States,,06/29/11,,,,7.83,7.67,7.75,7.67,7.58,7.5,10.0,10.0,10.0,0.0,0,0,0,USA
314,Arabica,South America,Brazil,2017.0,10/20/18,Bourbon,Green,Natural / Dry,7.67,7.83,7.5,7.67,7.67,7.5,10.0,10.0,10.0,0.11,0,0,2,BRA
315,Arabica,Africa,Kenya,2017.0,09/01/18,SL28,Bluish-Green,Washed / Wet,8.08,7.67,7.67,7.58,7.25,7.67,10.0,10.0,10.0,0.11,0,0,0,KEN
316,Arabica,North America,Honduras,2016.0,05/11/18,Caturra,Green,Washed / Wet,7.5,7.5,7.67,7.67,8.0,8.0,10.0,10.0,10.0,0.1,0,0,2,HND
317,Arabica,North America,Nicaragua,2016.0,05/11/18,Caturra,Green,Washed / Wet,7.67,7.75,7.67,7.67,7.83,7.58,10.0,10.0,10.0,0.1,0,0,3,NIC
318,Arabica,South America,Brazil,2016.0,08/16/17,Bourbon,Green,Natural / Dry,7.58,7.75,7.58,7.75,7.58,7.58,10.0,10.0,10.0,0.11,2,0,3,BRA
319,Arabica,Asia,Taiwan,2015.0,05/18/17,Caturra,Bluish-Green,Natural / Dry,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,0.1,0,0,0,TWN
320,Arabica,North America,Costa Rica,,03/14/17,,Blue-Green,,7.33,7.67,7.67,7.5,7.67,7.5,10.0,10.0,10.0,0.11,0,0,1,CRI
321,Arabica,Asia,Thailand,2014.0,06/08/16,,Bluish-Green,Washed / Wet,7.5,7.75,7.58,7.83,7.67,7.58,10.0,10.0,10.0,0.12,0,0,0,THA
322,Arabica,South America,Colombia,2014.0,11/21/15,Caturra,,Washed / Wet,7.5,7.75,7.5,7.75,7.67,7.67,10.0,10.0,10.0,0.11,0,0,4,COL
323,Arabica,North America,Guatemala,2014.0,02/27/15,Bourbon,Green,Washed / Wet,8.0,7.5,7.33,8.0,8.0,8.0,9.33,10.0,10.0,0.1,0,0,0,GTM
324,Arabica,South America,Colombia,2013.0,10/29/14,Caturra,Green,Washed / Wet,7.83,7.75,7.67,7.58,7.58,7.67,10.0,10.0,10.0,0.0,0,0,3,COL
325,Arabica,South America,Colombia,2013.0,08/16/14,Caturra,Green,Washed / Wet,7.67,7.67,7.67,7.67,7.33,7.75,10.0,10.0,10.0,0.0,0,0,1,COL
326,Arabica,North America,Guatemala,2013.0,05/30/14,Bourbon,Green,Washed / Wet,7.67,7.67,7.42,7.67,8.0,7.75,10.0,10.0,10.0,0.12,0,1,3,GTM
327,Arabica,North America,Guatemala,2013.0,02/26/14,Bourbon,Green,Washed / Wet,7.83,7.67,7.33,7.67,7.67,7.83,10.0,10.0,10.0,0.11,0,0,2,GTM
328,Arabica,South America,Colombia,2012.0,11/22/13,Caturra,Green,Washed / Wet,7.75,7.75,7.58,7.83,7.17,7.75,10.0,10.0,10.0,0.11,0,0,1,COL
329,Arabica,North America,Guatemala,2012.0,08/23/13,Caturra,Green,Natural / Dry,8.17,8.17,7.83,7.67,8.08,7.75,9.33,9.33,9.33,0.11,0,0,1,GTM
330,Arabica,North America,Guatemala,2012.0,07/09/13,Bourbon,Green,Washed / Wet,7.67,8.17,7.5,7.42,7.58,7.83,10.0,10.0,10.0,0.11,0,0,13,GTM
331,Arabica,North America,Mexico,2012.0,07/02/13,Typica,Green,Washed / Wet,7.67,7.5,7.5,7.33,7.83,8.25,10.0,10.0,10.0,0.12,0,4,11,MEX
332,Arabica,Asia,Indonesia,2012.0,05/23/13,Typica,Green,Washed / Wet,8.17,7.67,7.58,7.58,7.42,7.67,10.0,10.0,10.0,0.12,0,0,0,IDN
333,Arabica,North America,Guatemala,2012.0,04/30/13,Caturra,Green,Washed / Wet,7.67,7.5,7.33,8.0,7.67,7.67,10.0,10.0,10.0,0.1,0,0,0,GTM
334,Arabica,North America,United States,,04/20/12,,,,7.75,8.0,7.92,8.08,7.75,8.0,9.33,9.33,9.33,0.0,0,0,0,USA
335,Arabica,South America,Brazil,2017.0,10/20/18,Bourbon,Green,Natural / Dry,7.58,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,0.11,0,0,5,BRA
336,Arabica,North America,Guatemala,2016.0,07/05/17,Caturra,Green,Washed / Wet,7.75,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,0.11,1,0,0,GTM
337,Arabica,South America,Colombia,2016.0,04/15/17,Caturra,Green,Washed / Wet,7.75,7.75,7.58,7.58,7.67,7.58,10.0,10.0,10.0,0.11,0,0,4,COL
338,Arabica,Asia,China,2015.0,04/06/17,Catimor,Green,Washed / Wet,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,0.1,1,0,4,CHN
339,Arabica,South America,Colombia,2015.0,11/18/16,Caturra,Green,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.58,10.0,10.0,10.0,0.12,0,0,3,COL
340,Arabica,North America,Mexico,2014.0,05/11/16,Caturra,Green,Washed / Wet,7.75,7.75,7.58,7.58,7.5,7.67,10.0,10.0,10.0,0.12,0,1,13,MEX
341,Arabica,Africa,Ethiopia,2014.0,03/24/16,Other,,Washed / Wet,7.75,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,0.0,0,0,7,ETH
342,Arabica,Africa,Uganda,2013.0,06/27/15,SL14,Green,Washed / Wet,7.67,7.67,7.42,7.75,7.75,7.67,10.0,10.0,10.0,0.12,0,0,5,UGA
343,Arabica,South America,Colombia,2014.0,06/24/15,Caturra,Green,Natural / Dry,7.67,7.58,7.67,7.67,7.67,7.67,10.0,10.0,10.0,0.0,0,0,0,COL
344,Arabica,South America,Colombia,2014.0,03/13/15,Caturra,Green,Washed / Wet,7.67,7.58,7.67,7.58,7.67,7.75,10.0,10.0,10.0,0.12,0,0,1,COL
345,Arabica,South America,Colombia,2014.0,03/21/15,Caturra,,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.83,10.0,10.0,10.0,0.0,0,0,0,COL
346,Arabica,Asia,Taiwan,2013.0,12/26/14,Typica,Green,Other,7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,0.11,0,0,0,TWN
347,Arabica,South America,Colombia,2012.0,08/31/13,Caturra,Green,Washed / Wet,7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,0.11,0,0,3,COL
348,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Washed / Wet,7.83,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,0.12,0,0,2,MEX
349,Arabica,South America,Colombia,2012.0,04/02/13,Caturra,Green,Natural / Dry,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,0.11,0,0,4,COL
350,Arabica,South America,Brazil,2012.0,01/22/13,Catuai,Blue-Green,Semi-washed / Semi-pulped,7.83,7.75,7.5,7.75,7.5,7.58,10.0,10.0,10.0,0.12,0,0,2,BRA
351,Arabica,South America,Colombia,2016.0,02/20/18,Caturra,Bluish-Green,Washed / Wet,7.75,7.58,7.58,7.75,7.75,7.5,10.0,10.0,10.0,0.0,0,0,5,COL
352,Arabica,Asia,Taiwan,2016.0,02/13/18,,Blue-Green,,7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,10.0,0.11,0,0,0,TWN
353,Arabica,North America,Costa Rica,2015.0,06/06/17,Caturra,Blue-Green,Washed / Wet,7.92,7.42,7.5,7.67,7.5,7.67,10.0,10.0,10.0,0.0,0,0,0,CRI
354,Arabica,South America,Colombia,2016.0,04/07/17,Caturra,Green,Natural / Dry,7.75,7.58,7.58,7.5,7.75,7.75,10.0,10.0,10.0,0.0,0,0,0,COL
355,Arabica,North America,Guatemala,2016.0,03/16/17,Bourbon,Bluish-Green,Washed / Wet,7.67,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,0.1,2,0,5,GTM
356,Arabica,South America,Colombia,2015.0,11/18/16,Caturra,Green,Washed / Wet,7.58,7.58,7.58,7.58,7.75,7.67,10.0,10.0,10.0,0.12,0,0,4,COL
357,Arabica,Africa,Tanzania,2015.0,11/15/16,Ruiru 11,Green,Washed / Wet,7.75,7.67,7.58,7.67,7.67,7.58,10.0,10.0,10.0,0.13,0,0,21,TZA
358,Arabica,Asia,Indonesia,2015.0,09/13/16,Sumatra,Bluish-Green,Semi-washed / Semi-pulped,7.25,7.67,7.58,7.92,7.83,7.58,10.0,10.0,10.0,0.13,0,0,8,IDN
359,Arabica,Africa,Ethiopia,2014.0,03/30/16,,,Natural / Dry,7.67,7.75,7.5,7.58,7.75,7.67,10.0,10.0,10.0,0.1,0,1,18,ETH
360,Arabica,South America,Colombia,2014.0,03/11/16,,,Washed / Wet,7.67,7.42,7.67,7.83,7.58,7.67,10.0,10.0,10.0,0.0,0,1,0,COL
361,Arabica,South America,Colombia,2014.0,01/22/16,Caturra,Green,Washed / Wet,8.0,7.58,7.25,7.58,7.92,7.58,10.0,10.0,10.0,0.11,0,0,0,COL
362,Arabica,North America,Guatemala,2013.0,12/18/15,Caturra,Green,Washed / Wet,7.58,7.75,7.5,7.83,7.42,7.67,10.0,10.0,10.0,0.1,0,0,0,GTM
363,Arabica,South America,Colombia,2014.0,08/11/15,Caturra,,Washed / Wet,7.75,7.58,7.33,7.5,7.83,7.83,10.0,10.0,10.0,0.0,0,2,0,COL
364,Arabica,North America,Honduras,2014.0,04/08/15,Caturra,Green,Natural / Dry,7.67,7.5,7.67,7.5,7.67,7.67,10.0,10.0,10.0,0.1,0,0,3,HND
365,Arabica,South America,Colombia,2013.0,04/26/14,Caturra,Green,Washed / Wet,7.58,7.75,7.42,7.67,7.75,7.67,10.0,10.0,10.0,0.0,0,1,1,COL
366,Arabica,South America,Colombia,2013.0,05/24/14,Caturra,Green,Washed / Wet,7.58,7.67,7.58,7.75,7.58,7.75,10.0,10.0,10.0,0.11,0,0,2,COL
367,Arabica,North America,Mexico,2012.0,08/31/13,Bourbon,Green,Natural / Dry,7.83,7.58,7.25,7.5,7.5,7.42,10.0,10.0,10.0,0.13,0,0,14,MEX
368,Arabica,North America,Mexico,2012.0,08/30/13,Typica,Green,Semi-washed / Semi-pulped,7.67,7.75,7.67,7.75,7.58,7.5,10.0,10.0,10.0,0.11,0,0,12,MEX
369,Arabica,North America,Mexico,2012.0,07/11/13,Pacamara,Green,Washed / Wet,7.75,7.67,7.67,7.75,7.33,7.5,10.0,10.0,10.0,0.12,0,0,0,MEX
370,Arabica,North America,Guatemala,2012.0,04/30/13,Caturra,Green,Washed / Wet,7.83,7.5,7.5,8.0,7.67,7.5,10.0,10.0,10.0,0.1,0,0,5,GTM
371,Arabica,South America,Colombia,2012.0,02/08/13,Caturra,Green,Washed / Wet,7.67,7.58,7.58,7.67,7.67,7.67,10.0,10.0,10.0,0.11,0,0,0,COL
372,Arabica,North America,Guatemala,2012.0,01/31/13,Bourbon,Green,Washed / Wet,7.5,7.5,7.75,7.5,8.0,7.67,10.0,10.0,10.0,0.0,0,3,12,GTM
373,Arabica,North America,United States,,03/07/12,,,,7.5,7.67,7.58,7.92,7.58,7.67,10.0,10.0,10.0,0.01,0,0,0,USA
374,Arabica,Asia,Indonesia,2010.0,11/29/11,,,,7.83,7.58,7.58,7.58,7.75,7.58,10.0,10.0,10.0,0.0,0,0,0,IDN
375,Arabica,South America,Colombia,2017.0,11/09/18,Caturra,Green,Washed / Wet,7.5,7.58,7.58,7.5,7.75,7.83,10.0,10.0,10.0,0.0,2,0,1,COL
376,Arabica,North America,Guatemala,2017.0,08/23/18,Bourbon,Green,Washed / Wet,7.67,7.75,7.5,7.58,7.58,7.67,10.0,10.0,10.0,0.1,0,0,3,GTM
377,Arabica,South America,Colombia,2016.0,05/10/18,Caturra,Green,Washed / Wet,7.67,7.67,7.5,7.67,7.67,7.58,10.0,10.0,10.0,0.11,0,0,2,COL
378,Arabica,North America,Costa Rica,2016.0,02/17/18,Caturra,Blue-Green,Washed / Wet,7.58,7.5,7.42,7.92,7.5,7.67,10.0,10.0,10.0,0.09,0,0,4,CRI
379,Arabica,Asia,Taiwan,2015.0,02/13/18,,Blue-Green,,7.67,7.67,7.0,7.08,7.0,7.0,10.0,10.0,10.0,0.11,0,0,0,TWN
380,Arabica,Africa,Uganda,2015.0,07/21/17,SL14,Green,Washed / Wet,7.58,7.75,7.33,7.75,7.67,7.58,10.0,10.0,10.0,0.11,0,0,1,UGA
381,Arabica,Asia,Thailand,2015.0,06/27/17,Catimor,Bluish-Green,Washed / Wet,7.5,7.58,7.75,7.5,7.75,7.67,10.0,10.0,10.0,0.13,0,0,0,THA
382,Arabica,North America,El Salvador,2016.0,04/25/17,Bourbon,,Washed / Wet,7.58,7.5,7.75,7.58,7.75,7.67,10.0,10.0,10.0,0.11,0,0,0,SLV
383,Arabica,South America,Colombia,2015.0,04/28/16,Caturra,Green,Natural / Dry,7.58,7.67,7.58,7.67,7.58,7.67,10.0,10.0,10.0,0.12,0,4,0,COL
384,Arabica,South America,Brazil,2014.0,01/15/16,Yellow Bourbon,Green,Semi-washed / Semi-pulped,7.33,7.83,7.75,7.5,7.42,7.83,10.0,10.0,10.0,0.12,0,0,6,BRA
385,Arabica,Africa,Tanzania,2014.0,12/12/15,Bourbon,Green,Washed / Wet,7.75,7.67,7.58,7.67,7.58,7.58,10.0,10.0,10.0,0.13,0,0,4,TZA
386,Arabica,South America,Colombia,2014.0,10/15/15,Caturra,Green,Washed / Wet,7.58,7.58,7.25,7.75,7.75,8.58,9.33,10.0,10.0,0.12,0,0,1,COL
387,Arabica,North America,Guatemala,2013.0,08/21/15,Bourbon,Green,Natural / Dry,7.75,7.83,7.33,7.83,7.5,7.67,10.0,10.0,10.0,0.1,0,0,1,GTM
388,Arabica,North America,Guatemala,2014.0,02/18/15,Caturra,Green,Washed / Wet,7.67,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,0.1,0,0,2,GTM
389,Arabica,North America,Guatemala,2013.0,07/16/14,Bourbon,Green,Washed / Wet,7.67,7.5,7.75,7.42,7.75,7.75,10.0,10.0,10.0,0.11,0,0,0,GTM
390,Arabica,North America,United States,2012.0,01/24/14,Hawaiian Kona,Green,Natural / Dry,7.42,7.75,7.67,7.58,7.67,7.67,10.0,10.0,10.0,0.0,0,0,2,USA
391,Arabica,South America,Colombia,2012.0,06/26/13,Caturra,Green,Washed / Wet,7.5,7.75,7.58,7.5,7.67,7.75,10.0,10.0,10.0,0.11,0,0,2,COL
392,Arabica,South America,Colombia,,02/01/12,,,,7.58,7.58,7.58,7.67,7.75,7.67,10.0,10.0,10.0,0.1,0,1,3,COL
393,Arabica,North America,United States,2010.0,12/27/11,,,,7.5,7.92,7.42,7.67,7.83,7.58,10.0,10.0,10.0,0.01,0,0,0,USA
394,Arabica,Asia,Thailand,,04/13/11,Peaberry,,,7.58,7.25,7.5,7.92,7.92,7.42,10.0,10.0,10.0,0.11,0,0,0,THA
395,Arabica,North America,Mexico,,05/26/11,,,,7.25,7.88,7.38,7.63,7.5,8.75,9.0,10.0,10.0,0.09,0,2,4,MEX
396,Arabica,South America,Colombia,2016.0,11/08/17,Caturra,,Washed / Wet,7.75,7.5,7.75,7.58,7.58,7.58,10.0,10.0,10.0,0.0,1,0,0,COL
397,Arabica,South America,Colombia,2016.0,06/15/17,Caturra,Blue-Green,Washed / Wet,7.67,7.58,7.58,7.42,7.67,7.75,10.0,10.0,10.0,0.0,0,0,0,COL
398,Arabica,South America,Colombia,2016.0,05/05/17,Caturra,Green,Washed / Wet,7.83,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,0.0,0,1,2,COL
399,Arabica,South America,Brazil,2015.0,10/11/16,Catuai,Green,Semi-washed / Semi-pulped,7.5,7.83,7.33,7.58,7.58,7.92,10.0,10.0,10.0,0.1,0,1,5,BRA
400,Arabica,North America,Mexico,2014.0,07/13/16,Caturra,Green,Washed / Wet,7.75,7.75,7.5,7.67,7.5,7.58,10.0,10.0,10.0,0.12,0,0,2,MEX
401,Arabica,South America,Colombia,2015.0,04/07/16,Caturra,Green,Washed / Wet,7.67,7.75,7.42,7.83,7.83,7.42,10.0,10.0,10.0,0.11,0,0,1,COL
402,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Green,Semi-washed / Semi-pulped,7.75,7.58,7.67,7.58,7.58,7.58,10.0,10.0,10.0,0.12,0,0,6,TZA
403,Arabica,North America,Mexico,2013.0,07/15/15,Other,Green,Washed / Wet,7.67,7.67,7.58,7.67,7.5,7.58,10.0,10.0,10.0,0.12,0,0,0,MEX
404,Arabica,North America,Costa Rica,2014.0,04/07/15,Caturra,Green,Washed / Wet,7.67,7.67,7.42,7.67,7.67,7.67,10.0,10.0,10.0,0.12,0,0,3,CRI
405,Arabica,North America,United States,2014.0,02/25/15,Hawaiian Kona,Bluish-Green,Natural / Dry,7.83,7.58,7.83,7.67,7.92,8.0,9.33,10.0,9.33,0.11,0,0,1,USA
406,Arabica,North America,Costa Rica,2013.0,02/14/15,Catuai,Green,Washed / Wet,7.5,7.67,7.67,7.5,7.83,7.17,10.0,10.0,10.0,0.11,0,0,3,CRI
407,Arabica,South America,Peru,2013.0,01/21/15,,Green,Washed / Wet,7.83,7.75,7.58,7.83,7.92,7.58,9.33,10.0,10.0,0.12,0,0,5,PER
408,Arabica,North America,Haiti,2012.0,10/03/14,Typica,Green,Washed / Wet,7.58,7.5,7.67,7.5,7.83,7.42,10.0,10.0,10.0,0.11,0,0,4,HTI
409,Arabica,South America,Colombia,2013.0,04/26/14,Caturra,Green,Natural / Dry,7.67,7.67,7.5,7.67,7.92,7.42,10.0,10.0,10.0,0.11,0,0,1,COL
410,Arabica,North America,Guatemala,2013.0,02/26/14,Bourbon,Green,Washed / Wet,7.83,7.67,7.17,7.67,7.67,7.67,10.0,10.0,10.0,0.11,0,0,3,GTM
411,Arabica,North America,United States,2012.0,01/24/14,Hawaiian Kona,Bluish-Green,Natural / Dry,7.92,7.5,7.58,7.83,7.67,7.67,9.33,10.0,10.0,0.1,0,0,4,USA
412,Arabica,Africa,Burundi,2012.0,08/29/13,Bourbon,,Washed / Wet,7.75,7.67,7.33,7.5,7.5,7.75,10.0,10.0,10.0,0.0,0,0,5,BDI
413,Arabica,South America,Colombia,2012.0,05/30/13,Caturra,Green,Washed / Wet,7.5,7.67,7.67,7.58,7.67,7.58,10.0,10.0,10.0,0.0,0,0,1,COL
414,Arabica,North America,United States,,09/19/12,,,,8.08,7.83,7.83,7.75,7.67,7.58,9.33,10.0,9.33,0.01,0,0,0,USA
415,Arabica,North America,United States,,02/24/12,,,,7.58,7.67,7.58,7.5,7.83,7.67,10.0,10.0,10.0,0.0,0,0,0,USA
416,Arabica,North America,Mexico,2017.0,03/07/18,Typica,Blue-Green,Washed / Wet,7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,0.11,0,0,0,MEX
417,Arabica,North America,Costa Rica,2016.0,01/30/18,Catuai,Green,Pulped natural / honey,7.5,7.5,7.83,7.5,7.67,7.67,10.0,10.0,10.0,0.11,0,0,0,CRI
418,Arabica,North America,Costa Rica,2015.0,09/20/17,,,Washed / Wet,7.83,7.5,7.42,7.67,7.5,7.67,10.0,10.0,10.0,0.11,0,0,0,CRI
419,Arabica,North America,Guatemala,2016.0,08/12/17,Pacas,Green,Washed / Wet,7.5,7.58,7.42,7.83,7.67,7.58,10.0,10.0,10.0,0.11,2,0,7,GTM
420,Arabica,Africa,Uganda,2015.0,05/19/17,SL14,Green,Washed / Wet,7.5,7.67,7.67,7.42,7.67,7.67,10.0,10.0,10.0,0.12,0,0,1,UGA
421,Arabica,South America,Brazil,2016.0,01/11/17,,Green,,7.58,7.67,7.42,7.5,7.67,7.42,10.0,10.0,10.0,0.12,0,0,4,BRA
422,Arabica,South America,Colombia,2015.0,11/26/16,Caturra,Green,Natural / Dry,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,0.0,0,0,2,COL
423,Arabica,North America,Mexico,2015.0,07/13/16,Typica,Bluish-Green,Natural / Dry,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,0.12,0,0,2,MEX
424,Arabica,Asia,Taiwan,2015.0,06/17/16,Bourbon,Blue-Green,Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,0.1,0,0,0,TWN
425,Arabica,Asia,Taiwan,2014.0,11/23/15,Typica,Green,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,0.1,0,0,0,TWN
426,Arabica,South America,Colombia,2014.0,06/24/15,Caturra,Green,Natural / Dry,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,0.0,0,0,0,COL
427,Arabica,North America,Guatemala,2014.0,03/07/15,Caturra,Green,Washed / Wet,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,0.1,0,0,1,GTM
428,Arabica,South America,Colombia,2013.0,08/02/14,Caturra,Green,Washed / Wet,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,0.11,0,0,1,COL
429,Arabica,North America,Mexico,2013.0,03/29/14,Bourbon,Green,Washed / Wet,7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.12,0,0,6,MEX
430,Arabica,North America,United States,2012.0,03/21/14,Hawaiian Kona,Bluish-Green,Natural / Dry,7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,0.11,0,0,4,USA
431,Arabica,North America,Mexico,2012.0,08/01/13,Mundo Novo,Green,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,0.13,0,0,7,MEX
432,Arabica,North America,Mexico,2012.0,07/11/13,Caturra,Blue-Green,Washed / Wet,7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,0.12,0,0,0,MEX
433,Arabica,North America,Guatemala,2012.0,07/09/13,Bourbon,Green,Washed / Wet,7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,0.11,0,0,9,GTM
434,Arabica,South America,Brazil,2012.0,02/22/13,Yellow Bourbon,Blue-Green,Semi-washed / Semi-pulped,7.75,7.67,7.5,7.58,7.58,7.58,10.0,10.0,10.0,0.11,0,0,1,BRA
435,Arabica,South America,Colombia,2012.0,02/21/13,Caturra,Green,Washed / Wet,7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,0.12,0,0,1,COL
436,Arabica,South America,Colombia,2012.0,02/08/13,Caturra,Green,Washed / Wet,7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,0.11,0,0,0,COL
437,Arabica,South America,Colombia,2011.0,06/13/12,,,,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,0.08,0,0,0,COL
438,Arabica,South America,Colombia,2010.0,02/22/12,,,,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,0.13,0,0,1,COL
439,Arabica,South America,Colombia,2010.0,01/17/12,,,,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,0.04,0,0,1,COL
440,Arabica,South America,Brazil,2017.0,10/20/18,Bourbon,Green,Natural / Dry,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,0.11,0,0,4,BRA
441,Arabica,North America,Guatemala,2017.0,08/24/18,Bourbon,Green,Washed / Wet,7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,0.1,0,0,1,GTM
442,Arabica,Africa,Tanzania,2016.0,06/20/18,Bourbon,Green,Washed / Wet,7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,0.12,0,0,3,TZA
443,Arabica,South America,Peru,2017.0,06/16/18,,Green,,7.92,7.5,7.5,7.58,7.67,7.5,10.0,10.0,10.0,0.11,1,0,0,PER
444,Arabica,Asia,Vietnam,2017.0,05/08/18,Catimor,,Natural / Dry,7.58,7.42,7.08,7.33,7.58,8.58,10.0,10.0,10.0,0.07,0,0,0,VNM
445,Arabica,North America,Guatemala,2016.0,05/23/17,Caturra,Green,Washed / Wet,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,0.11,2,2,3,GTM
446,Arabica,North America,Honduras,2016.0,05/02/17,Catuai,Blue-Green,Washed / Wet,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,0.11,1,0,1,HND
447,Arabica,Asia,China,2015.0,04/06/17,Catimor,Green,Washed / Wet,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,0.11,0,0,0,CHN
448,Arabica,Asia,China,2015.0,04/05/17,Catimor,Green,Washed / Wet,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,0.1,0,0,3,CHN
449,Arabica,North America,El Salvador,2016.0,03/29/17,Bourbon,Green,Washed / Wet,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,0.0,0,0,0,SLV
450,Arabica,North America,Guatemala,2015.0,10/28/16,Bourbon,Green,Washed / Wet,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,0.11,0,0,1,GTM
451,Arabica,North America,Guatemala,2015.0,09/28/16,Bourbon,Green,Washed / Wet,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.12,0,0,3,GTM
452,Arabica,Africa,Kenya,2014.0,07/02/16,SL28,Bluish-Green,Washed / Wet,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,0.1,0,0,1,KEN
453,Arabica,Asia,Thailand,2014.0,06/08/16,,Bluish-Green,Washed / Wet,7.67,7.58,7.58,7.75,7.42,7.67,10.0,10.0,10.0,0.12,0,0,0,THA
454,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Bluish-Green,Washed / Wet,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,0.13,0,0,6,TZA
455,Arabica,South America,Colombia,2014.0,11/05/15,Caturra,,Washed / Wet,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,0.0,0,0,4,COL
